ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
21-04-2015,1508.112425,-1809.536645,3599.068481,1508.112425,1508.112425,-586.8324537,-586.8324537,-586.8324537,-171.2908683,-171.2908683,-171.2908683,-415.5415854,-415.5415854,-415.5415854,0,0,0,921.2799712
22-04-2015,1508.257864,-2732.253611,2819.698012,1508.257864,1508.257864,-1461.109304,-1461.109304,-1461.109304,-1041.47232,-1041.47232,-1041.47232,-419.6369842,-419.6369842,-419.6369842,0,0,0,47.14856023
24-04-2015,1508.548742,-1257.146799,4224.539082,1508.548742,1508.548742,-14.96951925,-14.96951925,-14.96951925,419.7405272,419.7405272,419.7405272,-434.7100464,-434.7100464,-434.7100464,0,0,0,1493.579223
25-04-2015,1508.694182,-1756.473319,3610.550844,1508.694182,1508.694182,-423.6204223,-423.6204223,-423.6204223,21.96802764,21.96802764,21.96802764,-445.58845,-445.58845,-445.58845,0,0,0,1085.073759
26-04-2015,1508.839621,-1398.376411,4081.84209,1508.839621,1508.839621,-254.6981904,-254.6981904,-254.6981904,203.7542451,203.7542451,203.7542451,-458.4524356,-458.4524356,-458.4524356,0,0,0,1254.14143
27-04-2015,1508.98506,-1349.595221,4116.125094,1508.98506,1508.98506,-61.44101056,-61.44101056,-61.44101056,411.5590087,411.5590087,411.5590087,-473.0000193,-473.0000193,-473.0000193,0,0,0,1447.54405
28-04-2015,1509.130499,-1976.598119,3516.999027,1509.130499,1509.130499,-660.137249,-660.137249,-660.137249,-171.2908683,-171.2908683,-171.2908683,-488.8463807,-488.8463807,-488.8463807,0,0,0,848.9932503
29-04-2015,1509.275939,-2708.994628,2537.446735,1509.275939,1509.275939,-1547.010008,-1547.010008,-1547.010008,-1041.47232,-1041.47232,-1041.47232,-505.5376886,-505.5376886,-505.5376886,0,0,0,-37.73406965
30-04-2015,1509.421378,-1573.58066,3700.86947,1509.421378,1509.421378,-366.8253586,-366.8253586,-366.8253586,155.7413792,155.7413792,155.7413792,-522.5667378,-522.5667378,-522.5667378,0,0,0,1142.596019
01-05-2015,1509.566817,-1279.9268,4227.819746,1509.566817,1509.566817,-119.6493815,-119.6493815,-119.6493815,419.7405272,419.7405272,419.7405272,-539.3899087,-539.3899087,-539.3899087,0,0,0,1389.917435
02-05-2015,1509.712256,-1789.523754,3823.508071,1509.712256,1509.712256,-533.4769057,-533.4769057,-533.4769057,21.96802764,21.96802764,21.96802764,-555.4449333,-555.4449333,-555.4449333,0,0,0,976.2353505
03-05-2015,1509.857695,-1435.524112,4017.765588,1509.857695,1509.857695,-366.4146971,-366.4146971,-366.4146971,203.7542451,203.7542451,203.7542451,-570.1689423,-570.1689423,-570.1689423,0,0,0,1143.442998
04-05-2015,1510.003135,-1368.521865,3883.671723,1510.003135,1510.003135,-171.4572592,-171.4572592,-171.4572592,411.5590087,411.5590087,411.5590087,-583.016268,-583.016268,-583.016268,0,0,0,1338.545875
07-05-2015,1510.439452,-1510.504515,3762.828869,1510.439452,1510.439452,-449.7072513,-449.7072513,-449.7072513,155.7413792,155.7413792,155.7413792,-605.4486305,-605.4486305,-605.4486305,0,0,0,1060.732201
08-05-2015,1510.598279,-1573.476825,4052.197794,1510.598279,1510.598279,-186.5042851,-186.5042851,-186.5042851,419.7405272,419.7405272,419.7405272,-606.2448122,-606.2448122,-606.2448122,0,0,0,1324.093994
09-05-2015,1510.757106,-1946.017653,3580.491969,1510.757106,1510.757106,-581.2713862,-581.2713862,-581.2713862,21.96802764,21.96802764,21.96802764,-603.2394138,-603.2394138,-603.2394138,0,0,0,929.4857199
10-05-2015,1510.915933,-1735.014058,3714.356136,1510.915933,1510.915933,-392.5371991,-392.5371991,-392.5371991,203.7542451,203.7542451,203.7542451,-596.2914442,-596.2914442,-596.2914442,0,0,0,1118.378734
11-05-2015,1511.07476,-1343.559412,4145.716142,1511.07476,1511.07476,-173.7988441,-173.7988441,-173.7988441,411.5590087,411.5590087,411.5590087,-585.3578528,-585.3578528,-585.3578528,0,0,0,1337.275916
12-05-2015,1511.233587,-2113.641098,3278.711634,1511.233587,1511.233587,-741.7860723,-741.7860723,-741.7860723,-171.2908683,-171.2908683,-171.2908683,-570.4952041,-570.4952041,-570.4952041,0,0,0,769.4475146
13-05-2015,1511.392414,-2643.142792,2666.99709,1511.392414,1511.392414,-1593.330854,-1593.330854,-1593.330854,-1041.47232,-1041.47232,-1041.47232,-551.8585348,-551.8585348,-551.8585348,0,0,0,-81.93844046
14-05-2015,1511.551241,-1700.17955,3974.683627,1511.551241,1511.551241,-373.9560941,-373.9560941,-373.9560941,155.7413792,155.7413792,155.7413792,-529.6974733,-529.6974733,-529.6974733,0,0,0,1137.595147
15-05-2015,1511.710068,-1320.823388,4367.717126,1511.710068,1511.710068,-84.60924965,-84.60924965,-84.60924965,419.7405272,419.7405272,419.7405272,-504.3497768,-504.3497768,-504.3497768,0,0,0,1427.100818
16-05-2015,1511.868895,-1922.132965,3774.10994,1511.868895,1511.868895,-454.2644833,-454.2644833,-454.2644833,21.96802764,21.96802764,21.96802764,-476.232511,-476.232511,-476.232511,0,0,0,1057.604411
17-05-2015,1512.027722,-1499.971127,4125.240836,1512.027722,1512.027722,-242.0769144,-242.0769144,-242.0769144,203.7542451,203.7542451,203.7542451,-445.8311596,-445.8311596,-445.8311596,0,0,0,1269.950807
18-05-2015,1512.186549,-1143.698869,4326.394757,1512.186549,1512.186549,-2.127994252,-2.127994252,-2.127994252,411.5590087,411.5590087,411.5590087,-413.687003,-413.687003,-413.687003,0,0,0,1510.058554
20-05-2015,1512.504203,-2540.437671,2863.028524,1512.504203,1512.504203,-1388.00193,-1388.00193,-1388.00193,-1041.47232,-1041.47232,-1041.47232,-346.5296101,-346.5296101,-346.5296101,0,0,0,124.5022729
21-05-2015,1512.66303,-1488.17122,3867.302879,1512.66303,1512.66303,-157.0065307,-157.0065307,-157.0065307,155.7413792,155.7413792,155.7413792,-312.7479099,-312.7479099,-312.7479099,0,0,0,1355.656499
22-05-2015,1512.821857,-1263.053776,4475.092758,1512.821857,1512.821857,140.0849632,140.0849632,140.0849632,419.7405272,419.7405272,419.7405272,-279.655564,-279.655564,-279.655564,0,0,0,1652.90682
23-05-2015,1512.980684,-1563.469486,4044.251693,1512.980684,1512.980684,-225.882925,-225.882925,-225.882925,21.96802764,21.96802764,21.96802764,-247.8509527,-247.8509527,-247.8509527,0,0,0,1287.097758
24-05-2015,1513.13951,-1087.631202,4187.238474,1513.13951,1513.13951,-14.14469629,-14.14469629,-14.14469629,203.7542451,203.7542451,203.7542451,-217.8989414,-217.8989414,-217.8989414,0,0,0,1498.994814
25-05-2015,1513.298337,-1055.083475,4361.460523,1513.298337,1513.298337,221.2413641,221.2413641,221.2413641,411.5590087,411.5590087,411.5590087,-190.3176446,-190.3176446,-190.3176446,0,0,0,1734.539702
26-05-2015,1513.457164,-1650.978004,3931.595741,1513.457164,1513.457164,-336.857538,-336.857538,-336.857538,-171.2908683,-171.2908683,-171.2908683,-165.5666698,-165.5666698,-165.5666698,0,0,0,1176.599626
28-05-2015,1513.774818,-918.1652652,4435.89061,1513.774818,1513.774818,29.69771133,29.69771133,29.69771133,155.7413792,155.7413792,155.7413792,-126.0436679,-126.0436679,-126.0436679,0,0,0,1543.47253
29-05-2015,1513.933645,-882.5037007,4466.518486,1513.933645,1513.933645,307.9218925,307.9218925,307.9218925,419.7405272,419.7405272,419.7405272,-111.8186347,-111.8186347,-111.8186347,0,0,0,1821.855538
30-05-2015,1514.092472,-1455.980308,4133.566134,1514.092472,1514.092472,-79.54055058,-79.54055058,-79.54055058,21.96802764,21.96802764,21.96802764,-101.5085782,-101.5085782,-101.5085782,0,0,0,1434.551922
31-05-2015,1514.251299,-1098.036458,4234.077696,1514.251299,1514.251299,108.5812115,108.5812115,108.5812115,203.7542451,203.7542451,203.7542451,-95.17303369,-95.17303369,-95.17303369,0,0,0,1622.832511
01-06-2015,1514.410126,-863.2117546,4578.176289,1514.410126,1514.410126,318.7733902,318.7733902,318.7733902,411.5590087,411.5590087,411.5590087,-92.7856185,-92.7856185,-92.7856185,0,0,0,1833.183516
04-06-2015,1514.886607,-1009.327822,4256.12543,1514.886607,1514.886607,47.8983304,47.8983304,47.8983304,155.7413792,155.7413792,155.7413792,-107.8430488,-107.8430488,-107.8430488,0,0,0,1562.784937
05-06-2015,1515.045434,-959.55844,4674.599032,1515.045434,1515.045434,300.3173496,300.3173496,300.3173496,419.7405272,419.7405272,419.7405272,-119.4231776,-119.4231776,-119.4231776,0,0,0,1815.362784
07-06-2015,1515.363088,-1223.430298,4320.726454,1515.363088,1515.363088,53.44858384,53.44858384,53.44858384,203.7542451,203.7542451,203.7542451,-150.3056613,-150.3056613,-150.3056613,0,0,0,1568.811672
08-06-2015,1515.521915,-938.2175615,4467.827742,1515.521915,1515.521915,242.7966522,242.7966522,242.7966522,411.5590087,411.5590087,411.5590087,-168.7623565,-168.7623565,-168.7623565,0,0,0,1758.318567
09-06-2015,1515.680742,-1595.904169,3937.823275,1515.680742,1515.680742,-359.9214179,-359.9214179,-359.9214179,-171.2908683,-171.2908683,-171.2908683,-188.6305496,-188.6305496,-188.6305496,0,0,0,1155.759324
11-06-2015,1515.998396,-1304.128508,4324.585756,1515.998396,1515.998396,-75.03820878,-75.03820878,-75.03820878,155.7413792,155.7413792,155.7413792,-230.779588,-230.779588,-230.779588,0,0,0,1440.960187
12-06-2015,1516.157223,-1036.389916,4062.666139,1516.157223,1516.157223,167.5614123,167.5614123,167.5614123,419.7405272,419.7405272,419.7405272,-252.1791149,-252.1791149,-252.1791149,0,0,0,1683.718635
13-06-2015,1516.31605,-1465.352719,4144.528787,1516.31605,1516.31605,-251.2803812,-251.2803812,-251.2803812,21.96802764,21.96802764,21.96802764,-273.2484088,-273.2484088,-273.2484088,0,0,0,1265.035668
14-06-2015,1516.474877,-1364.312522,4009.024423,1516.474877,1516.474877,-89.86724078,-89.86724078,-89.86724078,203.7542451,203.7542451,203.7542451,-293.6214859,-293.6214859,-293.6214859,0,0,0,1426.607636
15-06-2015,1516.633704,-1183.015622,4074.33314,1516.633704,1516.633704,98.58224418,98.58224418,98.58224418,411.5590087,411.5590087,411.5590087,-312.9767646,-312.9767646,-312.9767646,0,0,0,1615.215948
16-06-2015,1516.792531,-1709.730673,3666.646648,1516.792531,1516.792531,-502.3336421,-502.3336421,-502.3336421,-171.2908683,-171.2908683,-171.2908683,-331.0427739,-331.0427739,-331.0427739,0,0,0,1014.458888
18-06-2015,1517.110184,-1393.836295,3861.240695,1517.110184,1517.110184,-206.752616,-206.752616,-206.752616,155.7413792,155.7413792,155.7413792,-362.4939952,-362.4939952,-362.4939952,0,0,0,1310.357568
19-06-2015,1517.269011,-1181.943772,4305.844071,1517.269011,1517.269011,44.12630505,44.12630505,44.12630505,419.7405272,419.7405272,419.7405272,-375.6142221,-375.6142221,-375.6142221,0,0,0,1561.395316
20-06-2015,1517.427838,-1719.895635,3980.871621,1517.427838,1517.427838,-364.9465451,-364.9465451,-364.9465451,21.96802764,21.96802764,21.96802764,-386.9145728,-386.9145728,-386.9145728,0,0,0,1152.481293
21-06-2015,1517.586665,-1417.044834,4211.589464,1517.586665,1517.586665,-192.6455366,-192.6455366,-192.6455366,203.7542451,203.7542451,203.7542451,-396.3997818,-396.3997818,-396.3997818,0,0,0,1324.941129
22-06-2015,1517.745492,-1274.592238,4418.961319,1517.745492,1517.745492,7.435595307,7.435595307,7.435595307,411.5590087,411.5590087,411.5590087,-404.1234134,-404.1234134,-404.1234134,0,0,0,1525.181088
23-06-2015,1517.904319,-1764.108765,3628.399096,1517.904319,1517.904319,-581.473302,-581.473302,-581.473302,-171.2908683,-171.2908683,-171.2908683,-410.1824337,-410.1824337,-410.1824337,0,0,0,936.4310172
25-06-2015,1518.289126,-1599.36321,3973.38233,1518.289126,1518.289126,-262.1306178,-262.1306178,-262.1306178,155.7413792,155.7413792,155.7413792,-417.871997,-417.871997,-417.871997,0,0,0,1256.158508
26-06-2015,1518.48153,-1201.6945,4356.297597,1518.48153,1518.48153,-0.111202062,-0.111202062,-0.111202062,419.7405272,419.7405272,419.7405272,-419.8517292,-419.8517292,-419.8517292,0,0,0,1518.370328
28-06-2015,1518.866337,-1473.863511,3720.718999,1518.866337,1518.866337,-217.3163737,-217.3163737,-217.3163737,203.7542451,203.7542451,203.7542451,-421.0706189,-421.0706189,-421.0706189,0,0,0,1301.549963
29-06-2015,1519.05874,-1272.670435,4128.496551,1519.05874,1519.05874,-9.159865193,-9.159865193,-9.159865193,411.5590087,411.5590087,411.5590087,-420.7188739,-420.7188739,-420.7188739,0,0,0,1509.898875
02-07-2015,1519.635951,-1385.626344,3835.100982,1519.635951,1519.635951,-262.3484999,-262.3484999,-262.3484999,155.7413792,155.7413792,155.7413792,-418.0898791,-418.0898791,-418.0898791,0,0,0,1257.287451
03-07-2015,1519.828354,-1149.938061,4296.130624,1519.828354,1519.828354,2.528848469,2.528848469,2.528848469,419.7405272,419.7405272,419.7405272,-417.2116787,-417.2116787,-417.2116787,0,0,0,1522.357203
04-07-2015,1520.020758,-1753.062873,3863.067977,1520.020758,1520.020758,-394.5610302,-394.5610302,-394.5610302,21.96802764,21.96802764,21.96802764,-416.5290579,-416.5290579,-416.5290579,0,0,0,1125.459728
05-07-2015,1520.213162,-1600.040451,4037.94728,1520.213162,1520.213162,-212.3607289,-212.3607289,-212.3607289,203.7542451,203.7542451,203.7542451,-416.114974,-416.114974,-416.114974,0,0,0,1307.852433
06-07-2015,1520.405565,-1195.378189,4274.704545,1520.405565,1520.405565,-4.451723163,-4.451723163,-4.451723163,411.5590087,411.5590087,411.5590087,-416.0107319,-416.0107319,-416.0107319,0,0,0,1515.953842
08-07-2015,1520.790372,-2781.556083,2812.544069,1520.790372,1520.790372,-1458.215085,-1458.215085,-1458.215085,-1041.47232,-1041.47232,-1041.47232,-416.7427658,-416.7427658,-416.7427658,0,0,0,62.57528671
09-07-2015,1520.982776,-1366.236822,4030.779379,1520.982776,1520.982776,-261.7721397,-261.7721397,-261.7721397,155.7413792,155.7413792,155.7413792,-417.5135189,-417.5135189,-417.5135189,0,0,0,1259.210636
10-07-2015,1521.175179,-1190.500042,4156.175067,1521.175179,1521.175179,1.270986504,1.270986504,1.270986504,419.7405272,419.7405272,419.7405272,-418.4695407,-418.4695407,-418.4695407,0,0,0,1522.446166
11-07-2015,1521.367583,-1681.25011,3842.371813,1521.367583,1521.367583,-397.5550906,-397.5550906,-397.5550906,21.96802764,21.96802764,21.96802764,-419.5231183,-419.5231183,-419.5231183,0,0,0,1123.812492
12-07-2015,1521.559986,-1371.074211,3967.509749,1521.559986,1521.559986,-216.8188554,-216.8188554,-216.8188554,203.7542451,203.7542451,203.7542451,-420.5731005,-420.5731005,-420.5731005,0,0,0,1304.741131
13-07-2015,1521.75239,-1156.915923,4275.549249,1521.75239,1521.75239,-9.951374823,-9.951374823,-9.951374823,411.5590087,411.5590087,411.5590087,-421.5103836,-421.5103836,-421.5103836,0,0,0,1511.801015
14-07-2015,1521.944793,-1878.403029,3680.373562,1521.944793,1521.944793,-593.5144332,-593.5144332,-593.5144332,-171.2908683,-171.2908683,-171.2908683,-422.2235649,-422.2235649,-422.2235649,0,0,0,928.4303601
16-07-2015,1522.3296,-1240.087894,4092.120963,1522.3296,1522.3296,-266.8124618,-266.8124618,-266.8124618,155.7413792,155.7413792,155.7413792,-422.553841,-422.553841,-422.553841,0,0,0,1255.517139
17-07-2015,1522.522004,-1124.815567,4091.716885,1522.522004,1522.522004,-2.24493349,-2.24493349,-2.24493349,419.7405272,419.7405272,419.7405272,-421.9854607,-421.9854607,-421.9854607,0,0,0,1520.27707
18-07-2015,1522.714407,-1610.842914,4014.12599,1522.714407,1522.714407,-398.8630298,-398.8630298,-398.8630298,21.96802764,21.96802764,21.96802764,-420.8310575,-420.8310575,-420.8310575,0,0,0,1123.851378
19-07-2015,1522.906811,-1730.740069,4031.205005,1522.906811,1522.906811,-215.2890498,-215.2890498,-215.2890498,203.7542451,203.7542451,203.7542451,-419.043295,-419.043295,-419.043295,0,0,0,1307.617761
20-07-2015,1523.099214,-1079.657398,4156.235515,1523.099214,1523.099214,-5.039223887,-5.039223887,-5.039223887,411.5590087,411.5590087,411.5590087,-416.5982326,-416.5982326,-416.5982326,0,0,0,1518.059991
23-07-2015,1523.676425,-1414.811713,3875.020642,1523.676425,1523.676425,-249.7093752,-249.7093752,-249.7093752,155.7413792,155.7413792,155.7413792,-405.4507544,-405.4507544,-405.4507544,0,0,0,1273.96705
24-07-2015,1523.868829,-1299.327206,4103.248553,1523.868829,1523.868829,19.11278906,19.11278906,19.11278906,419.7405272,419.7405272,419.7405272,-400.6277381,-400.6277381,-400.6277381,0,0,0,1542.981618
25-07-2015,1524.061232,-1709.539428,3686.269971,1524.061232,1524.061232,-373.4175746,-373.4175746,-373.4175746,21.96802764,21.96802764,21.96802764,-395.3856022,-395.3856022,-395.3856022,0,0,0,1150.643657
26-07-2015,1524.253636,-1477.56508,4126.458259,1524.253636,1524.253636,-186.0751618,-186.0751618,-186.0751618,203.7542451,203.7542451,203.7542451,-389.8294069,-389.8294069,-389.8294069,0,0,0,1338.178474
27-07-2015,1524.446039,-1294.924438,4204.89597,1524.446039,1524.446039,27.48507611,27.48507611,27.48507611,411.5590087,411.5590087,411.5590087,-384.0739326,-384.0739326,-384.0739326,0,0,0,1551.931115
30-07-2015,1525.02325,-1244.878006,3966.597647,1525.02325,1525.02325,-211.0425813,-211.0425813,-211.0425813,155.7413792,155.7413792,155.7413792,-366.7839605,-366.7839605,-366.7839605,0,0,0,1313.980668
31-07-2015,1525.215653,-1153.270533,4106.617614,1525.215653,1525.215653,58.37290282,58.37290282,58.37290282,419.7405272,419.7405272,419.7405272,-361.3676243,-361.3676243,-361.3676243,0,0,0,1583.588556
01-08-2015,1525.408057,-1781.244307,3885.351127,1525.408057,1525.408057,-334.2938061,-334.2938061,-334.2938061,21.96802764,21.96802764,21.96802764,-356.2618338,-356.2618338,-356.2618338,0,0,0,1191.114251
02-08-2015,1525.60046,-1583.568083,3934.277783,1525.60046,1525.60046,-147.7574392,-147.7574392,-147.7574392,203.7542451,203.7542451,203.7542451,-351.5116843,-351.5116843,-351.5116843,0,0,0,1377.843021
05-08-2015,1526.177671,-2517.111508,2861.476428,1526.177671,1526.177671,-1380.805307,-1380.805307,-1380.805307,-1041.47232,-1041.47232,-1041.47232,-339.3329877,-339.3329877,-339.3329877,0,0,0,145.3723635
06-08-2015,1526.370074,-1326.487014,4244.087846,1526.370074,1526.370074,-180.0041839,-180.0041839,-180.0041839,155.7413792,155.7413792,155.7413792,-335.7455631,-335.7455631,-335.7455631,0,0,0,1346.36589
07-08-2015,1526.562478,-1246.520821,4287.69143,1526.562478,1526.562478,87.56253818,87.56253818,87.56253818,419.7405272,419.7405272,419.7405272,-332.177989,-332.177989,-332.177989,0,0,0,1614.125016
08-08-2015,1526.754881,-1467.413605,3868.500865,1526.754881,1526.754881,-306.4670189,-306.4670189,-306.4670189,21.96802764,21.96802764,21.96802764,-328.4350465,-328.4350465,-328.4350465,0,0,0,1220.287863
09-08-2015,1526.947285,-1299.874915,4138.197722,1526.947285,1526.947285,-120.5253356,-120.5253356,-120.5253356,203.7542451,203.7542451,203.7542451,-324.2795807,-324.2795807,-324.2795807,0,0,0,1406.421949
10-08-2015,1527.139688,-1408.580474,4366.675215,1527.139688,1527.139688,92.1233848,92.1233848,92.1233848,411.5590087,411.5590087,411.5590087,-319.4356239,-319.4356239,-319.4356239,0,0,0,1619.263073
11-08-2015,1527.332092,-1691.480862,3778.302776,1527.332092,1527.332092,-484.8837789,-484.8837789,-484.8837789,-171.2908683,-171.2908683,-171.2908683,-313.5929106,-313.5929106,-313.5929106,0,0,0,1042.448313
13-08-2015,1527.716899,-1300.833246,4114.423544,1527.716899,1527.716899,-141.793488,-141.793488,-141.793488,155.7413792,155.7413792,155.7413792,-297.5348672,-297.5348672,-297.5348672,0,0,0,1385.923411
15-08-2015,1528.101706,-1552.250486,4007.77731,1528.101706,1528.101706,-251.2199067,-251.2199067,-251.2199067,21.96802764,21.96802764,21.96802764,-273.1879343,-273.1879343,-273.1879343,0,0,0,1276.881799
16-08-2015,1528.405192,-1122.658496,4244.341942,1528.405192,1528.405192,-53.21416616,-53.21416616,-53.21416616,203.7542451,203.7542451,203.7542451,-256.9684113,-256.9684113,-256.9684113,0,0,0,1475.191026
17-08-2015,1528.708679,-1168.110125,4602.445499,1528.708679,1528.708679,173.9889331,173.9889331,173.9889331,411.5590087,411.5590087,411.5590087,-237.5700757,-237.5700757,-237.5700757,0,0,0,1702.697612
